timestamp,SWDOWN,date,hour,day,month
2022-04-01 00:00:00,0.0,2022-04-01,0,1,4
2022-04-01 01:00:00,0.0,2022-04-01,1,1,4
2022-04-01 02:00:00,0.0,2022-04-01,2,1,4
2022-04-01 03:00:00,0.0,2022-04-01,3,1,4
2022-04-01 04:00:00,0.0,2022-04-01,4,1,4
2022-04-01 05:00:00,0.0,2022-04-01,5,1,4
2022-04-01 06:00:00,0.0,2022-04-01,6,1,4
2022-04-01 07:00:00,0.0,2022-04-01,7,1,4
2022-04-01 08:00:00,0.0,2022-04-01,8,1,4
2022-04-01 09:00:00,0.0,2022-04-01,9,1,4
2022-04-01 10:00:00,0.0,2022-04-01,10,1,4
2022-04-01 11:00:00,0.0,2022-04-01,11,1,4
2022-04-01 12:00:00,0.0,2022-04-01,12,1,4
2022-04-01 13:00:00,98.68364,2022-04-01,13,1,4
2022-04-01 14:00:00,376.5772,2022-04-01,14,1,4
2022-04-01 15:00:00,642.0113,2022-04-01,15,1,4
2022-04-01 16:00:00,864.84735,2022-04-01,16,1,4
2022-04-01 17:00:00,1023.7028,2022-04-01,17,1,4
2022-04-01 18:00:00,1091.1019,2022-04-01,18,1,4
2022-04-01 19:00:00,1114.1373,2022-04-01,19,1,4
2022-04-01 20:00:00,1057.6101,2022-04-01,20,1,4
2022-04-01 21:00:00,913.6625,2022-04-01,21,1,4
2022-04-01 22:00:00,700.44604,2022-04-01,22,1,4
2022-04-01 23:00:00,437.95322,2022-04-01,23,1,4
2022-04-02 00:00:00,0.0,2022-04-02,0,2,4
2022-04-02 00:00:00,171.65489,2022-04-02,0,2,4
2022-04-02 01:00:00,0.0,2022-04-02,1,2,4
2022-04-02 01:00:00,0.0,2022-04-02,1,2,4
2022-04-02 02:00:00,0.0,2022-04-02,2,2,4
2022-04-02 02:00:00,0.0,2022-04-02,2,2,4
2022-04-02 03:00:00,0.0,2022-04-02,3,2,4
2022-04-02 03:00:00,0.0,2022-04-02,3,2,4
2022-04-02 04:00:00,0.0,2022-04-02,4,2,4
2022-04-02 04:00:00,0.0,2022-04-02,4,2,4
2022-04-02 05:00:00,0.0,2022-04-02,5,2,4
2022-04-02 05:00:00,0.0,2022-04-02,5,2,4
2022-04-02 06:00:00,0.0,2022-04-02,6,2,4
2022-04-02 06:00:00,0.0,2022-04-02,6,2,4
2022-04-02 07:00:00,0.0,2022-04-02,7,2,4
2022-04-02 07:00:00,0.0,2022-04-02,7,2,4
2022-04-02 08:00:00,0.0,2022-04-02,8,2,4
2022-04-02 08:00:00,0.0,2022-04-02,8,2,4
2022-04-02 09:00:00,0.0,2022-04-02,9,2,4
2022-04-02 09:00:00,0.0,2022-04-02,9,2,4
2022-04-02 10:00:00,0.0,2022-04-02,10,2,4
2022-04-02 10:00:00,0.0,2022-04-02,10,2,4
2022-04-02 11:00:00,0.0,2022-04-02,11,2,4
2022-04-02 11:00:00,0.0,2022-04-02,11,2,4
2022-04-02 12:00:00,0.0,2022-04-02,12,2,4
2022-04-02 12:00:00,0.0,2022-04-02,12,2,4
2022-04-02 13:00:00,100.306244,2022-04-02,13,2,4
2022-04-02 13:00:00,68.02197,2022-04-02,13,2,4
2022-04-02 14:00:00,340.92822,2022-04-02,14,2,4
2022-04-02 14:00:00,376.62473,2022-04-02,14,2,4
2022-04-02 15:00:00,642.938,2022-04-02,15,2,4
2022-04-02 15:00:00,608.7403,2022-04-02,15,2,4
2022-04-02 16:00:00,864.799,2022-04-02,16,2,4
2022-04-02 16:00:00,836.4811,2022-04-02,16,2,4
2022-04-02 17:00:00,1003.5599,2022-04-02,17,2,4
2022-04-02 17:00:00,1022.5037,2022-04-02,17,2,4
2022-04-02 18:00:00,1087.9252,2022-04-02,18,2,4
2022-04-02 18:00:00,1097.126,2022-04-02,18,2,4
2022-04-02 19:00:00,1115.8422,2022-04-02,19,2,4
2022-04-02 19:00:00,1111.3982,2022-04-02,19,2,4
2022-04-02 20:00:00,1056.304,2022-04-02,20,2,4
2022-04-02 20:00:00,1043.0775,2022-04-02,20,2,4
2022-04-02 21:00:00,905.5701,2022-04-02,21,2,4
2022-04-02 21:00:00,898.5864,2022-04-02,21,2,4
2022-04-02 22:00:00,708.76227,2022-04-02,22,2,4
2022-04-02 22:00:00,686.87146,2022-04-02,22,2,4
2022-04-02 23:00:00,380.06613,2022-04-02,23,2,4
2022-04-02 23:00:00,369.34384,2022-04-02,23,2,4
2022-04-03 00:00:00,149.40157,2022-04-03,0,3,4
2022-04-03 00:00:00,0.0,2022-04-03,0,3,4
2022-04-03 00:00:00,112.39516,2022-04-03,0,3,4
2022-04-03 01:00:00,0.0,2022-04-03,1,3,4
2022-04-03 01:00:00,0.0,2022-04-03,1,3,4
2022-04-03 01:00:00,0.0,2022-04-03,1,3,4
2022-04-03 02:00:00,0.0,2022-04-03,2,3,4
2022-04-03 02:00:00,0.0,2022-04-03,2,3,4
2022-04-03 02:00:00,0.0,2022-04-03,2,3,4
2022-04-03 03:00:00,0.0,2022-04-03,3,3,4
2022-04-03 03:00:00,0.0,2022-04-03,3,3,4
2022-04-03 03:00:00,0.0,2022-04-03,3,3,4
2022-04-03 04:00:00,0.0,2022-04-03,4,3,4
2022-04-03 04:00:00,0.0,2022-04-03,4,3,4
2022-04-03 04:00:00,0.0,2022-04-03,4,3,4
2022-04-03 05:00:00,0.0,2022-04-03,5,3,4
2022-04-03 05:00:00,0.0,2022-04-03,5,3,4
2022-04-03 05:00:00,0.0,2022-04-03,5,3,4
2022-04-03 06:00:00,0.0,2022-04-03,6,3,4
2022-04-03 06:00:00,0.0,2022-04-03,6,3,4
2022-04-03 06:00:00,0.0,2022-04-03,6,3,4
2022-04-03 07:00:00,0.0,2022-04-03,7,3,4
2022-04-03 07:00:00,0.0,2022-04-03,7,3,4
2022-04-03 07:00:00,0.0,2022-04-03,7,3,4
2022-04-03 08:00:00,0.0,2022-04-03,8,3,4
2022-04-03 08:00:00,0.0,2022-04-03,8,3,4
2022-04-03 08:00:00,0.0,2022-04-03,8,3,4
2022-04-03 09:00:00,0.0,2022-04-03,9,3,4
2022-04-03 09:00:00,0.0,2022-04-03,9,3,4
2022-04-03 09:00:00,0.0,2022-04-03,9,3,4
2022-04-03 10:00:00,0.0,2022-04-03,10,3,4
2022-04-03 10:00:00,0.0,2022-04-03,10,3,4
2022-04-03 10:00:00,0.0,2022-04-03,10,3,4
2022-04-03 11:00:00,0.0,2022-04-03,11,3,4
2022-04-03 11:00:00,0.0,2022-04-03,11,3,4
2022-04-03 11:00:00,0.0,2022-04-03,11,3,4
2022-04-03 12:00:00,0.0,2022-04-03,12,3,4
2022-04-03 12:00:00,0.0,2022-04-03,12,3,4
2022-04-03 12:00:00,0.0,2022-04-03,12,3,4
2022-04-03 13:00:00,116.622215,2022-04-03,13,3,4
2022-04-03 13:00:00,109.421165,2022-04-03,13,3,4
2022-04-03 13:00:00,82.638306,2022-04-03,13,3,4
2022-04-03 14:00:00,384.39053,2022-04-03,14,3,4
2022-04-03 14:00:00,356.0932,2022-04-03,14,3,4
2022-04-03 14:00:00,319.81842,2022-04-03,14,3,4
2022-04-03 15:00:00,586.74524,2022-04-03,15,3,4
2022-04-03 15:00:00,583.67395,2022-04-03,15,3,4
2022-04-03 15:00:00,616.03845,2022-04-03,15,3,4
2022-04-03 16:00:00,815.8766,2022-04-03,16,3,4
2022-04-03 16:00:00,814.6334,2022-04-03,16,3,4
2022-04-03 16:00:00,844.7209,2022-04-03,16,3,4
2022-04-03 17:00:00,989.18164,2022-04-03,17,3,4
2022-04-03 17:00:00,988.2285,2022-04-03,17,3,4
2022-04-03 17:00:00,999.33057,2022-04-03,17,3,4
2022-04-03 18:00:00,1070.8667,2022-04-03,18,3,4
2022-04-03 18:00:00,1090.4576,2022-04-03,18,3,4
2022-04-03 18:00:00,1075.4723,2022-04-03,18,3,4
2022-04-03 19:00:00,1109.6052,2022-04-03,19,3,4
2022-04-03 19:00:00,1073.6724,2022-04-03,19,3,4
2022-04-03 19:00:00,1094.0533,2022-04-03,19,3,4
2022-04-03 20:00:00,1016.51904,2022-04-03,20,3,4
2022-04-03 20:00:00,1038.0983,2022-04-03,20,3,4
2022-04-03 20:00:00,971.8503,2022-04-03,20,3,4
2022-04-03 21:00:00,864.42255,2022-04-03,21,3,4
2022-04-03 21:00:00,898.22626,2022-04-03,21,3,4
2022-04-03 21:00:00,793.521,2022-04-03,21,3,4
2022-04-03 22:00:00,600.6619,2022-04-03,22,3,4
2022-04-03 22:00:00,613.6237,2022-04-03,22,3,4
2022-04-03 22:00:00,495.24594,2022-04-03,22,3,4
2022-04-03 23:00:00,313.60883,2022-04-03,23,3,4
2022-04-03 23:00:00,375.71683,2022-04-03,23,3,4
2022-04-03 23:00:00,321.71588,2022-04-03,23,3,4
2022-04-04 00:00:00,0.0,2022-04-04,0,4,4
2022-04-04 00:00:00,126.96553,2022-04-04,0,4,4
2022-04-04 00:00:00,145.22517,2022-04-04,0,4,4
2022-04-04 00:00:00,148.84865,2022-04-04,0,4,4
2022-04-04 01:00:00,0.0,2022-04-04,1,4,4
2022-04-04 01:00:00,0.0,2022-04-04,1,4,4
2022-04-04 01:00:00,0.0,2022-04-04,1,4,4
2022-04-04 01:00:00,0.0,2022-04-04,1,4,4
2022-04-04 02:00:00,0.0,2022-04-04,2,4,4
2022-04-04 02:00:00,0.0,2022-04-04,2,4,4
2022-04-04 02:00:00,0.0,2022-04-04,2,4,4
2022-04-04 02:00:00,0.0,2022-04-04,2,4,4
2022-04-04 03:00:00,0.0,2022-04-04,3,4,4
2022-04-04 03:00:00,0.0,2022-04-04,3,4,4
2022-04-04 03:00:00,0.0,2022-04-04,3,4,4
2022-04-04 03:00:00,0.0,2022-04-04,3,4,4
2022-04-04 04:00:00,0.0,2022-04-04,4,4,4
2022-04-04 04:00:00,0.0,2022-04-04,4,4,4
2022-04-04 04:00:00,0.0,2022-04-04,4,4,4
2022-04-04 04:00:00,0.0,2022-04-04,4,4,4
2022-04-04 05:00:00,0.0,2022-04-04,5,4,4
2022-04-04 05:00:00,0.0,2022-04-04,5,4,4
2022-04-04 05:00:00,0.0,2022-04-04,5,4,4
2022-04-04 05:00:00,0.0,2022-04-04,5,4,4
2022-04-04 06:00:00,0.0,2022-04-04,6,4,4
2022-04-04 06:00:00,0.0,2022-04-04,6,4,4
2022-04-04 06:00:00,0.0,2022-04-04,6,4,4
2022-04-04 06:00:00,0.0,2022-04-04,6,4,4
2022-04-04 07:00:00,0.0,2022-04-04,7,4,4
2022-04-04 07:00:00,0.0,2022-04-04,7,4,4
2022-04-04 07:00:00,0.0,2022-04-04,7,4,4
2022-04-04 07:00:00,0.0,2022-04-04,7,4,4
2022-04-04 08:00:00,0.0,2022-04-04,8,4,4
2022-04-04 08:00:00,0.0,2022-04-04,8,4,4
2022-04-04 08:00:00,0.0,2022-04-04,8,4,4
2022-04-04 08:00:00,0.0,2022-04-04,8,4,4
2022-04-04 09:00:00,0.0,2022-04-04,9,4,4
2022-04-04 09:00:00,0.0,2022-04-04,9,4,4
2022-04-04 09:00:00,0.0,2022-04-04,9,4,4
2022-04-04 09:00:00,0.0,2022-04-04,9,4,4
2022-04-04 10:00:00,0.0,2022-04-04,10,4,4
2022-04-04 10:00:00,0.0,2022-04-04,10,4,4
2022-04-04 10:00:00,0.0,2022-04-04,10,4,4
2022-04-04 10:00:00,0.0,2022-04-04,10,4,4
2022-04-04 11:00:00,0.0,2022-04-04,11,4,4
2022-04-04 11:00:00,0.0,2022-04-04,11,4,4
2022-04-04 11:00:00,0.0,2022-04-04,11,4,4
2022-04-04 11:00:00,0.0,2022-04-04,11,4,4
2022-04-04 12:00:00,0.0,2022-04-04,12,4,4
2022-04-04 12:00:00,0.0,2022-04-04,12,4,4
2022-04-04 12:00:00,0.0,2022-04-04,12,4,4
2022-04-04 12:00:00,0.0,2022-04-04,12,4,4
2022-04-04 13:00:00,110.03127,2022-04-04,13,4,4
2022-04-04 13:00:00,73.22281,2022-04-04,13,4,4
2022-04-04 13:00:00,114.10221,2022-04-04,13,4,4
2022-04-04 13:00:00,72.65651,2022-04-04,13,4,4
2022-04-04 14:00:00,341.3773,2022-04-04,14,4,4
2022-04-04 14:00:00,389.89896,2022-04-04,14,4,4
2022-04-04 14:00:00,345.26917,2022-04-04,14,4,4
2022-04-04 14:00:00,381.95926,2022-04-04,14,4,4
2022-04-04 15:00:00,612.8012,2022-04-04,15,4,4
2022-04-04 15:00:00,591.2125,2022-04-04,15,4,4
2022-04-04 15:00:00,614.025,2022-04-04,15,4,4
2022-04-04 15:00:00,645.83777,2022-04-04,15,4,4
2022-04-04 16:00:00,820.19745,2022-04-04,16,4,4
2022-04-04 16:00:00,866.48126,2022-04-04,16,4,4
2022-04-04 16:00:00,841.6478,2022-04-04,16,4,4
2022-04-04 16:00:00,839.28235,2022-04-04,16,4,4
2022-04-04 17:00:00,1011.32,2022-04-04,17,4,4
2022-04-04 17:00:00,1007.6681,2022-04-04,17,4,4
2022-04-04 17:00:00,993.7113,2022-04-04,17,4,4
2022-04-04 17:00:00,991.63904,2022-04-04,17,4,4
2022-04-04 18:00:00,1101.1823,2022-04-04,18,4,4
2022-04-04 18:00:00,1084.797,2022-04-04,18,4,4
2022-04-04 18:00:00,1093.1185,2022-04-04,18,4,4
2022-04-04 18:00:00,1103.7236,2022-04-04,18,4,4
2022-04-04 19:00:00,1108.0297,2022-04-04,19,4,4
2022-04-04 19:00:00,1114.7404,2022-04-04,19,4,4
2022-04-04 19:00:00,1112.9438,2022-04-04,19,4,4
2022-04-04 19:00:00,1113.0,2022-04-04,19,4,4
2022-04-04 20:00:00,1045.6874,2022-04-04,20,4,4
2022-04-04 20:00:00,1043.808,2022-04-04,20,4,4
2022-04-04 20:00:00,1051.9929,2022-04-04,20,4,4
2022-04-04 20:00:00,1042.0192,2022-04-04,20,4,4
2022-04-04 21:00:00,898.5413,2022-04-04,21,4,4
2022-04-04 21:00:00,905.12463,2022-04-04,21,4,4
2022-04-04 21:00:00,894.05536,2022-04-04,21,4,4
2022-04-04 21:00:00,914.6414,2022-04-04,21,4,4
2022-04-04 22:00:00,682.19165,2022-04-04,22,4,4
2022-04-04 22:00:00,683.0475,2022-04-04,22,4,4
2022-04-04 22:00:00,711.88367,2022-04-04,22,4,4
2022-04-04 22:00:00,689.2147,2022-04-04,22,4,4
2022-04-04 23:00:00,425.78702,2022-04-04,23,4,4
2022-04-04 23:00:00,463.93613,2022-04-04,23,4,4
2022-04-04 23:00:00,420.8947,2022-04-04,23,4,4
2022-04-04 23:00:00,442.7154,2022-04-04,23,4,4
2022-04-05 00:00:00,0.0,2022-04-05,0,5,4
2022-04-05 00:00:00,156.37009,2022-04-05,0,5,4
2022-04-05 00:00:00,149.59242,2022-04-05,0,5,4
2022-04-05 00:00:00,190.835,2022-04-05,0,5,4
2022-04-05 00:00:00,179.68884,2022-04-05,0,5,4
2022-04-05 01:00:00,0.0,2022-04-05,1,5,4
2022-04-05 01:00:00,0.0,2022-04-05,1,5,4
2022-04-05 01:00:00,0.0,2022-04-05,1,5,4
2022-04-05 01:00:00,0.0,2022-04-05,1,5,4
2022-04-05 01:00:00,0.0,2022-04-05,1,5,4
2022-04-05 02:00:00,0.0,2022-04-05,2,5,4
2022-04-05 02:00:00,0.0,2022-04-05,2,5,4
2022-04-05 02:00:00,0.0,2022-04-05,2,5,4
2022-04-05 02:00:00,0.0,2022-04-05,2,5,4
2022-04-05 02:00:00,0.0,2022-04-05,2,5,4
2022-04-05 03:00:00,0.0,2022-04-05,3,5,4
2022-04-05 03:00:00,0.0,2022-04-05,3,5,4
2022-04-05 03:00:00,0.0,2022-04-05,3,5,4
2022-04-05 03:00:00,0.0,2022-04-05,3,5,4
2022-04-05 03:00:00,0.0,2022-04-05,3,5,4
