timestamp,SWDOWN,date,hour,day,month
2019-05-01 00:00:00,0.0,2019-05-01,0,1,5
2019-05-01 01:00:00,1e-09,2019-05-01,1,1,5
2019-05-01 02:00:00,0.0,2019-05-01,2,1,5
2019-05-01 03:00:00,0.0,2019-05-01,3,1,5
2019-05-01 04:00:00,0.0,2019-05-01,4,1,5
2019-05-01 05:00:00,0.0,2019-05-01,5,1,5
2019-05-01 06:00:00,0.0,2019-05-01,6,1,5
2019-05-01 07:00:00,0.0,2019-05-01,7,1,5
2019-05-01 08:00:00,0.0,2019-05-01,8,1,5
2019-05-01 09:00:00,0.0,2019-05-01,9,1,5
2019-05-01 10:00:00,0.0,2019-05-01,10,1,5
2019-05-01 11:00:00,0.0,2019-05-01,11,1,5
2019-05-01 12:00:00,0.0,2019-05-01,12,1,5
2019-05-01 13:00:00,76.897194,2019-05-01,13,1,5
2019-05-01 14:00:00,341.41977,2019-05-01,14,1,5
2019-05-01 15:00:00,599.8736,2019-05-01,15,1,5
2019-05-01 16:00:00,820.2706,2019-05-01,16,1,5
2019-05-01 17:00:00,986.8153,2019-05-01,17,1,5
2019-05-01 18:00:00,1084.7272,2019-05-01,18,1,5
2019-05-01 19:00:00,1107.8315,2019-05-01,19,1,5
2019-05-01 20:00:00,1055.0347,2019-05-01,20,1,5
2019-05-01 21:00:00,930.319,2019-05-01,21,1,5
2019-05-01 22:00:00,740.9394,2019-05-01,22,1,5
2019-05-01 23:00:00,425.559,2019-05-01,23,1,5
2019-05-02 00:00:00,0.0,2019-05-02,0,2,5
2019-05-02 00:00:00,114.69248,2019-05-02,0,2,5
2019-05-02 01:00:00,1.1896493,2019-05-02,1,2,5
2019-05-02 01:00:00,0.9533517,2019-05-02,1,2,5
2019-05-02 02:00:00,0.0,2019-05-02,2,2,5
2019-05-02 02:00:00,0.0,2019-05-02,2,2,5
2019-05-02 03:00:00,0.0,2019-05-02,3,2,5
2019-05-02 03:00:00,0.0,2019-05-02,3,2,5
2019-05-02 04:00:00,0.0,2019-05-02,4,2,5
2019-05-02 04:00:00,0.0,2019-05-02,4,2,5
2019-05-02 05:00:00,0.0,2019-05-02,5,2,5
2019-05-02 05:00:00,0.0,2019-05-02,5,2,5
2019-05-02 06:00:00,0.0,2019-05-02,6,2,5
2019-05-02 06:00:00,0.0,2019-05-02,6,2,5
2019-05-02 07:00:00,0.0,2019-05-02,7,2,5
2019-05-02 07:00:00,0.0,2019-05-02,7,2,5
2019-05-02 08:00:00,0.0,2019-05-02,8,2,5
2019-05-02 08:00:00,0.0,2019-05-02,8,2,5
2019-05-02 09:00:00,0.0,2019-05-02,9,2,5
2019-05-02 09:00:00,0.0,2019-05-02,9,2,5
2019-05-02 10:00:00,0.0,2019-05-02,10,2,5
2019-05-02 10:00:00,0.0,2019-05-02,10,2,5
2019-05-02 11:00:00,0.0,2019-05-02,11,2,5
2019-05-02 11:00:00,0.0,2019-05-02,11,2,5
2019-05-02 12:00:00,0.0,2019-05-02,12,2,5
2019-05-02 12:00:00,0.0,2019-05-02,12,2,5
2019-05-02 13:00:00,70.512436,2019-05-02,13,2,5
2019-05-02 13:00:00,86.43706,2019-05-02,13,2,5
2019-05-02 14:00:00,347.68533,2019-05-02,14,2,5
2019-05-02 14:00:00,349.3059,2019-05-02,14,2,5
2019-05-02 15:00:00,605.8841,2019-05-02,15,2,5
2019-05-02 15:00:00,602.3365,2019-05-02,15,2,5
2019-05-02 16:00:00,825.6161,2019-05-02,16,2,5
2019-05-02 16:00:00,822.0292,2019-05-02,16,2,5
2019-05-02 17:00:00,987.86,2019-05-02,17,2,5
2019-05-02 17:00:00,992.04816,2019-05-02,17,2,5
2019-05-02 18:00:00,1091.6766,2019-05-02,18,2,5
2019-05-02 18:00:00,1086.5168,2019-05-02,18,2,5
2019-05-02 19:00:00,1116.4701,2019-05-02,19,2,5
2019-05-02 19:00:00,1109.8468,2019-05-02,19,2,5
2019-05-02 20:00:00,1065.1891,2019-05-02,20,2,5
2019-05-02 20:00:00,1036.4286,2019-05-02,20,2,5
2019-05-02 21:00:00,940.0812,2019-05-02,21,2,5
2019-05-02 21:00:00,832.1868,2019-05-02,21,2,5
2019-05-02 22:00:00,751.59607,2019-05-02,22,2,5
2019-05-02 22:00:00,579.78503,2019-05-02,22,2,5
