timestamp,SWDOWN,date,hour,day,month
2019-03-01 00:00:00,0.0,2019-03-01,0,1,3
2019-03-01 01:00:00,0.0,2019-03-01,1,1,3
2019-03-01 02:00:00,0.0,2019-03-01,2,1,3
2019-03-01 03:00:00,0.0,2019-03-01,3,1,3
2019-03-01 04:00:00,0.0,2019-03-01,4,1,3
2019-03-01 05:00:00,0.0,2019-03-01,5,1,3
2019-03-01 06:00:00,0.0,2019-03-01,6,1,3
2019-03-01 07:00:00,0.0,2019-03-01,7,1,3
2019-03-01 08:00:00,0.0,2019-03-01,8,1,3
2019-03-01 09:00:00,0.0,2019-03-01,9,1,3
2019-03-01 10:00:00,0.0,2019-03-01,10,1,3
2019-03-01 11:00:00,0.0,2019-03-01,11,1,3
2019-03-01 12:00:00,0.0,2019-03-01,12,1,3
2019-03-01 13:00:00,0.0,2019-03-01,13,1,3
2019-03-01 14:00:00,113.55265,2019-03-01,14,1,3
2019-03-01 15:00:00,328.6391,2019-03-01,15,1,3
2019-03-01 16:00:00,565.3069,2019-03-01,16,1,3
2019-03-01 17:00:00,851.7952,2019-03-01,17,1,3
2019-03-01 18:00:00,979.5586,2019-03-01,18,1,3
2019-03-01 19:00:00,1029.2346,2019-03-01,19,1,3
2019-03-01 20:00:00,994.3747,2019-03-01,20,1,3
2019-03-01 21:00:00,879.59845,2019-03-01,21,1,3
2019-03-01 22:00:00,693.8063,2019-03-01,22,1,3
2019-03-01 23:00:00,451.9428,2019-03-01,23,1,3
2019-03-02 00:00:00,0.0,2019-03-02,0,2,3
2019-03-02 00:00:00,179.90344,2019-03-02,0,2,3
2019-03-02 01:00:00,0.0,2019-03-02,1,2,3
2019-03-02 01:00:00,0.0,2019-03-02,1,2,3
2019-03-02 02:00:00,0.0,2019-03-02,2,2,3
2019-03-02 02:00:00,0.0,2019-03-02,2,2,3
2019-03-02 03:00:00,0.0,2019-03-02,3,2,3
2019-03-02 03:00:00,0.0,2019-03-02,3,2,3
2019-03-02 04:00:00,0.0,2019-03-02,4,2,3
2019-03-02 04:00:00,0.0,2019-03-02,4,2,3
2019-03-02 05:00:00,0.0,2019-03-02,5,2,3
2019-03-02 05:00:00,0.0,2019-03-02,5,2,3
2019-03-02 06:00:00,0.0,2019-03-02,6,2,3
2019-03-02 06:00:00,0.0,2019-03-02,6,2,3
2019-03-02 07:00:00,0.0,2019-03-02,7,2,3
2019-03-02 07:00:00,0.0,2019-03-02,7,2,3
2019-03-02 08:00:00,0.0,2019-03-02,8,2,3
2019-03-02 08:00:00,0.0,2019-03-02,8,2,3
2019-03-02 09:00:00,0.0,2019-03-02,9,2,3
2019-03-02 09:00:00,0.0,2019-03-02,9,2,3
2019-03-02 10:00:00,0.0,2019-03-02,10,2,3
2019-03-02 10:00:00,0.0,2019-03-02,10,2,3
2019-03-02 11:00:00,0.0,2019-03-02,11,2,3
2019-03-02 11:00:00,0.0,2019-03-02,11,2,3
2019-03-02 12:00:00,0.0,2019-03-02,12,2,3
2019-03-02 12:00:00,0.0,2019-03-02,12,2,3
2019-03-02 13:00:00,0.0,2019-03-02,13,2,3
2019-03-02 13:00:00,0.0,2019-03-02,13,2,3
2019-03-02 14:00:00,143.91548,2019-03-02,14,2,3
2019-03-02 14:00:00,125.00472,2019-03-02,14,2,3
2019-03-02 15:00:00,370.09363,2019-03-02,15,2,3
2019-03-02 15:00:00,416.8186,2019-03-02,15,2,3
2019-03-02 16:00:00,658.55194,2019-03-02,16,2,3
2019-03-02 16:00:00,663.7708,2019-03-02,16,2,3
2019-03-02 17:00:00,859.03973,2019-03-02,17,2,3
2019-03-02 17:00:00,858.7917,2019-03-02,17,2,3
2019-03-02 18:00:00,984.923,2019-03-02,18,2,3
2019-03-02 18:00:00,985.5248,2019-03-02,18,2,3
2019-03-02 19:00:00,1032.0752,2019-03-02,19,2,3
2019-03-02 19:00:00,1032.4646,2019-03-02,19,2,3
2019-03-02 20:00:00,996.4302,2019-03-02,20,2,3
2019-03-02 20:00:00,997.08466,2019-03-02,20,2,3
2019-03-02 21:00:00,881.10187,2019-03-02,21,2,3
2019-03-02 21:00:00,881.8539,2019-03-02,21,2,3
2019-03-02 22:00:00,695.8038,2019-03-02,22,2,3
2019-03-02 22:00:00,696.43506,2019-03-02,22,2,3
2019-03-02 23:00:00,456.12247,2019-03-02,23,2,3
2019-03-02 23:00:00,455.2216,2019-03-02,23,2,3
2019-03-03 00:00:00,182.06023,2019-03-03,0,3,3
2019-03-03 00:00:00,0.0,2019-03-03,0,3,3
2019-03-03 00:00:00,183.19554,2019-03-03,0,3,3
2019-03-03 01:00:00,0.0,2019-03-03,1,3,3
2019-03-03 01:00:00,0.0,2019-03-03,1,3,3
2019-03-03 01:00:00,0.0,2019-03-03,1,3,3
2019-03-03 02:00:00,0.0,2019-03-03,2,3,3
2019-03-03 02:00:00,0.0,2019-03-03,2,3,3
2019-03-03 02:00:00,0.0,2019-03-03,2,3,3
2019-03-03 03:00:00,0.0,2019-03-03,3,3,3
2019-03-03 03:00:00,0.0,2019-03-03,3,3,3
2019-03-03 03:00:00,0.0,2019-03-03,3,3,3
2019-03-03 04:00:00,0.0,2019-03-03,4,3,3
2019-03-03 04:00:00,0.0,2019-03-03,4,3,3
