timestamp,SWDOWN,lat_min,lat_max,lon_min,lon_max,date,hour,day,month
2019-05-03 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-03,23,3,5
2019-05-03 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-03,23,3,5
2019-05-04 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,0,4,5
2019-05-04 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,0,4,5
2019-05-04 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,0,4,5
2019-05-04 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,0,4,5
2019-05-04 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,1,4,5
2019-05-04 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,1,4,5
2019-05-04 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,1,4,5
2019-05-04 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,1,4,5
2019-05-04 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,2,4,5
2019-05-04 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,2,4,5
2019-05-04 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,2,4,5
2019-05-04 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,2,4,5
2019-05-04 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,3,4,5
2019-05-04 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,3,4,5
2019-05-04 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,3,4,5
2019-05-04 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,3,4,5
2019-05-04 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,4,4,5
2019-05-04 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,4,4,5
2019-05-04 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,4,4,5
2019-05-04 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,4,4,5
2019-05-04 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,5,4,5
2019-05-04 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,5,4,5
2019-05-04 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,5,4,5
2019-05-04 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,5,4,5
2019-05-04 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,6,4,5
2019-05-04 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,6,4,5
2019-05-04 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,6,4,5
2019-05-04 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,6,4,5
