timestamp,SWDOWN,lat_min,lat_max,lon_min,lon_max,date,hour,day,month
2019-04-01 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,0,1,4
2019-04-01 01:00:00,1e-09,19.3,19.75,-99.26,-98.88,2019-04-01,1,1,4
2019-04-01 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,2,1,4
2019-04-01 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,3,1,4
2019-04-01 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,4,1,4
2019-04-01 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,5,1,4
2019-04-01 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,6,1,4
2019-04-01 07:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,7,1,4
2019-04-01 08:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,8,1,4
2019-04-01 09:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,9,1,4
2019-04-01 10:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,10,1,4
2019-04-01 11:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,11,1,4
2019-04-01 12:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-01,12,1,4
2019-04-01 13:00:00,7.700054,19.3,19.75,-99.26,-98.88,2019-04-01,13,1,4
2019-04-01 14:00:00,262.7084,19.3,19.75,-99.26,-98.88,2019-04-01,14,1,4
2019-04-01 15:00:00,537.91,19.3,19.75,-99.26,-98.88,2019-04-01,15,1,4
2019-04-01 16:00:00,778.27893,19.3,19.75,-99.26,-98.88,2019-04-01,16,1,4
2019-04-01 17:00:00,962.7189,19.3,19.75,-99.26,-98.88,2019-04-01,17,1,4
2019-04-01 18:00:00,1075.975,19.3,19.75,-99.26,-98.88,2019-04-01,18,1,4
2019-04-01 19:00:00,1110.2312,19.3,19.75,-99.26,-98.88,2019-04-01,19,1,4
2019-04-01 20:00:00,1062.866,19.3,19.75,-99.26,-98.88,2019-04-01,20,1,4
2019-04-01 21:00:00,936.8081,19.3,19.75,-99.26,-98.88,2019-04-01,21,1,4
2019-04-01 22:00:00,738.628,19.3,19.75,-99.26,-98.88,2019-04-01,22,1,4
2019-04-01 23:00:00,450.1315,19.3,19.75,-99.26,-98.88,2019-04-01,23,1,4
2019-04-02 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,0,2,4
2019-04-02 00:00:00,159.61087,19.3,19.75,-99.26,-98.88,2019-04-02,0,2,4
2019-04-02 01:00:00,1e-09,19.3,19.75,-99.26,-98.88,2019-04-02,1,2,4
2019-04-02 01:00:00,1e-09,19.3,19.75,-99.26,-98.88,2019-04-02,1,2,4
2019-04-02 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,2,2,4
2019-04-02 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,2,2,4
2019-04-02 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,3,2,4
2019-04-02 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,3,2,4
2019-04-02 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,4,2,4
2019-04-02 04:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,4,2,4
2019-04-02 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,5,2,4
2019-04-02 05:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,5,2,4
2019-04-02 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,6,2,4
2019-04-02 06:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,6,2,4
2019-04-02 07:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,7,2,4
2019-04-02 07:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-04-02,7,2,4
